step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
522,CASH_IN,296140.88,C1709242397,309226.0,605366.88,C1488994957,281489.58,0.0
522,PAYMENT,46748.67,C8572412,605366.88,558618.2,M503371796,0.0,0.0
522,PAYMENT,9143.26,C262425981,213591.0,204447.74,M1843817604,0.0,0.0
522,CASH_OUT,54111.41,C2073932265,82753.0,28641.59,C151686732,304860.64,358972.05
522,CASH_IN,195504.65,C1673856758,413.0,195917.65,C552608453,0.0,0.0
522,TRANSFER,1873959.98,C1319596118,34516.0,0.0,C1422174023,0.0,1873959.98
522,CASH_OUT,279397.63,C284931914,9298.0,0.0,C1698376697,27242.13,306639.76
522,TRANSFER,1691383.7,C109006405,61600.0,0.0,C1614897,0.0,1691383.7
522,CASH_IN,215252.36,C1296435914,46322.0,261574.36,C1717491871,0.0,0.0
522,TRANSFER,268180.85,C941029108,261574.36,0.0,C886826869,274432.35,542613.19
522,PAYMENT,6989.88,C1964656475,22355.0,15365.12,M166408923,0.0,0.0
522,PAYMENT,46968.14,C1946581366,15365.12,0.0,M2074644564,0.0,0.0
522,PAYMENT,1663.34,C1554985189,0.0,0.0,M209894465,0.0,0.0
522,PAYMENT,18307.56,C1267247470,0.0,0.0,M1948105339,0.0,0.0
522,PAYMENT,8619.48,C1368429573,0.0,0.0,M1214859970,0.0,0.0
522,PAYMENT,5696.74,C1185171832,0.0,0.0,M1601437109,0.0,0.0
522,PAYMENT,50011.93,C177629922,0.0,0.0,M137039400,0.0,0.0
522,CASH_IN,41287.04,C1814067676,428.0,41715.04,C1264457302,851922.41,810635.37
522,PAYMENT,28366.02,C754892728,41715.04,13349.03,M361103807,0.0,0.0
522,CASH_OUT,218962.35,C1158416233,79338.0,0.0,C1597776307,294985.26,513947.62
522,CASH_OUT,132838.66,C713914509,106899.0,0.0,C1771374152,0.0,132838.66
522,CASH_OUT,71869.05,C1935081755,79085.0,7215.95,C2013228004,0.0,71869.05
522,PAYMENT,5181.13,C1450798391,6006.0,824.87,M1936400350,0.0,0.0
522,PAYMENT,2811.31,C845367342,20061.0,17249.69,M2037893280,0.0,0.0
522,TRANSFER,2438422.64,C1694106220,40164.0,0.0,C1694678789,0.0,2438422.64
522,PAYMENT,15114.59,C1329882306,65252.0,50137.41,M1733191484,0.0,0.0
522,CASH_OUT,87108.25,C549159357,11698.0,0.0,C214825830,0.0,87108.25
522,PAYMENT,8819.31,C342232740,0.0,0.0,M2028477086,0.0,0.0
522,PAYMENT,2954.09,C1812723000,540991.0,538036.91,M272705389,0.0,0.0
522,CASH_OUT,33300.27,C880150767,30033.0,0.0,C1369715591,1670328.06,1703628.33
522,CASH_IN,506.7,C217237525,438.0,944.7,C1637265089,334055.14,333548.44
522,PAYMENT,28874.28,C1063476870,944.7,0.0,M645950536,0.0,0.0
522,PAYMENT,22422.62,C582301959,0.0,0.0,M949878564,0.0,0.0
522,PAYMENT,5019.52,C489619935,0.0,0.0,M946392094,0.0,0.0
522,PAYMENT,9053.17,C857646869,0.0,0.0,M1689062029,0.0,0.0
522,PAYMENT,97507.03,C32103998,0.0,0.0,M2132797985,0.0,0.0
522,PAYMENT,10481.63,C964680920,0.0,0.0,M898256920,0.0,0.0
522,PAYMENT,11700.86,C2061332665,0.0,0.0,M2056504097,0.0,0.0
522,PAYMENT,7829.77,C1028479415,0.0,0.0,M1520489622,0.0,0.0
522,PAYMENT,1874.25,C1273577411,0.0,0.0,M789018452,0.0,0.0
522,PAYMENT,815.58,C2018513890,0.0,0.0,M604531738,0.0,0.0
522,PAYMENT,11298.49,C639453311,0.0,0.0,M850671167,0.0,0.0
522,PAYMENT,9357.15,C1241771144,0.0,0.0,M764158318,0.0,0.0
522,PAYMENT,2652.32,C1637796368,0.0,0.0,M1921519058,0.0,0.0
522,PAYMENT,6909.53,C658163879,0.0,0.0,M1810958975,0.0,0.0
522,PAYMENT,18677.71,C2091422555,0.0,0.0,M1316808577,0.0,0.0
522,PAYMENT,2326.33,C1064460569,0.0,0.0,M1555248762,0.0,0.0
522,PAYMENT,46068.52,C1689863420,0.0,0.0,M1297147653,0.0,0.0
522,PAYMENT,2477.67,C1636183327,0.0,0.0,M608421811,0.0,0.0
522,PAYMENT,16964.45,C175368547,0.0,0.0,M1079070695,0.0,0.0
522,TRANSFER,1147659.54,C284130343,337.0,0.0,C1115093912,0.0,1147659.54
522,CASH_OUT,52940.91,C707485654,79812.0,26871.09,C1982029639,0.0,52940.91
522,CASH_IN,49525.29,C1065779969,69617.0,119142.29,C1530856786,2742937.26,2693411.97
522,CASH_OUT,190500.74,C1969413473,119142.29,0.0,C995592849,480142.71,670643.45
522,CASH_OUT,46319.62,C503810478,6263.0,0.0,C1621442741,842987.06,889306.68
522,CASH_IN,48255.74,C1847763031,64350.0,112605.74,C1570206473,0.0,0.0
522,CASH_OUT,326841.01,C1706539033,49564.0,0.0,C1977929004,0.0,326841.01
522,CASH_IN,24798.32,C115206171,133.0,24931.32,C1625810600,155124.72,130326.4
522,PAYMENT,290.94,C607472535,99282.0,98991.06,M1601075038,0.0,0.0
522,TRANSFER,71575.76,C130120666,703014.0,631438.24,C1615219336,4596991.19,4668566.95
522,CASH_OUT,13605.32,C1849017865,193875.0,180269.68,C1326483100,109214.77,122820.09
522,CASH_IN,226437.6,C1624392107,147889.0,374326.6,C693452540,34047.9,0.0
522,CASH_OUT,247199.18,C1277828712,220232.0,0.0,C973980813,573361.29,820560.47
522,CASH_OUT,36887.72,C1085907868,147355.0,110467.28,C2005688662,0.0,36887.72
522,CASH_OUT,144362.78,C16527372,20899.0,0.0,C1482133676,434667.43,579030.21
522,PAYMENT,3297.91,C1926358689,120148.0,116850.09,M1846833101,0.0,0.0
522,CASH_OUT,102719.18,C1673299152,10698.0,0.0,C825707520,0.0,102719.18
522,CASH_IN,353174.69,C44147963,143472.0,496646.69,C1764436318,0.0,0.0
522,CASH_OUT,273609.66,C2142809824,59697.0,0.0,C9422475,282247.4,555857.06
522,PAYMENT,781.22,C840948957,85127.0,84345.78,M889341002,0.0,0.0
522,CASH_OUT,248803.98,C982231149,31100.0,0.0,C1714425604,170927.41,419731.39
522,TRANSFER,1025284.56,C8314482,355559.0,0.0,C669459806,268852.52,1294137.08
522,PAYMENT,14671.02,C1279984532,0.0,0.0,M1808547395,0.0,0.0
522,CASH_OUT,140577.96,C216214423,21894.0,0.0,C862198366,0.0,140577.96
522,CASH_OUT,204048.85,C2048452919,430157.0,226108.15,C234525963,0.0,204048.85
522,TRANSFER,6700394.44,C1851462211,589510.0,0.0,C504646920,5475059.94,1.217545439E7
522,DEBIT,2644.71,C1693386733,100786.0,98141.29,C752970039,279242.77,281887.48
522,CASH_OUT,304561.65,C1900361588,30398.0,0.0,C1405079318,0.0,304561.65
522,CASH_OUT,160138.18,C1286154554,3149.0,0.0,C1084195160,0.0,160138.18
522,PAYMENT,5964.26,C2060903398,10879.0,4914.74,M1721385790,0.0,0.0
522,PAYMENT,1584.37,C1052517902,4914.74,3330.37,M995698714,0.0,0.0
522,PAYMENT,3650.21,C1994204484,72.0,0.0,M1122634514,0.0,0.0
522,PAYMENT,3898.98,C490330391,25270.0,21371.02,M1867660114,0.0,0.0
522,CASH_OUT,239054.28,C1891288313,49869.0,0.0,C1802871241,1538221.02,1777275.3
522,PAYMENT,19656.53,C1645929319,0.0,0.0,M825786194,0.0,0.0
522,CASH_OUT,29675.23,C1330530956,40377.0,10701.77,C760355300,0.0,29675.23
522,PAYMENT,29624.46,C1769329296,10701.77,0.0,M1556157698,0.0,0.0
522,PAYMENT,5478.84,C779170599,104094.0,98615.16,M324404815,0.0,0.0
522,PAYMENT,2877.18,C1425061863,98615.16,95737.99,M13488510,0.0,0.0
522,CASH_OUT,44074.51,C662843979,4904.0,0.0,C1182300495,0.0,44074.51
522,CASH_OUT,9045.78,C71646346,12229.0,3183.22,C875077168,33317.68,42363.46
522,PAYMENT,20277.44,C1440480362,3183.22,0.0,M1005814158,0.0,0.0
522,PAYMENT,4356.13,C223734993,2058.0,0.0,M551100573,0.0,0.0
522,TRANSFER,361968.81,C720089152,654.0,0.0,C852043931,0.0,361968.81
522,CASH_OUT,336908.77,C221494114,254600.0,0.0,C1024792280,5039.0,341947.77
522,CASH_OUT,159699.06,C799206769,0.0,0.0,C40591125,3901356.04,4061055.1
522,CASH_OUT,357656.68,C1184296400,0.0,0.0,C544653472,910857.53,1268514.21
522,CASH_OUT,11098.94,C831012082,0.0,0.0,C1080291928,153668.75,164767.7
522,CASH_OUT,161654.16,C569407754,0.0,0.0,C698305964,3676320.77,3837974.93
522,CASH_OUT,107906.16,C427933984,0.0,0.0,C996194152,2496857.33,2604763.49
522,CASH_OUT,244202.63,C1753765805,0.0,0.0,C1546328097,1465339.4,1709542.03
522,CASH_OUT,80794.4,C412584418,0.0,0.0,C1414900304,946218.9,1027013.29
522,CASH_OUT,44618.45,C982354899,0.0,0.0,C1057220169,277211.09,321829.54
522,CASH_OUT,56439.33,C756208995,0.0,0.0,C1716653577,84130.04,140569.37
522,CASH_OUT,240153.88,C126732883,0.0,0.0,C948969432,1955037.28,2195191.16
522,CASH_OUT,150083.3,C594643929,0.0,0.0,C863466772,1487277.9,1637361.19
522,CASH_OUT,145942.57,C1970556791,0.0,0.0,C71917980,281567.47,427510.05
522,CASH_OUT,227494.84,C1324754295,0.0,0.0,C1104998969,1548368.85,1775863.69
522,CASH_OUT,27164.83,C658551208,0.0,0.0,C111232025,3532342.78,3559507.61
522,CASH_OUT,485922.07,C146852314,0.0,0.0,C1199134415,3504653.8,3990575.87
522,CASH_OUT,38917.16,C1603809346,0.0,0.0,C355153222,111714.94,150632.1
522,CASH_OUT,309291.77,C540703579,0.0,0.0,C548134837,1564074.36,1873366.14
522,CASH_OUT,97330.84,C39142149,0.0,0.0,C363377192,1817633.77,1914964.61
522,CASH_OUT,194456.93,C215336076,0.0,0.0,C487743226,5740999.94,5935456.87
522,CASH_OUT,136027.33,C307359604,0.0,0.0,C1404595720,1.312596009E7,1.326198741E7
522,CASH_OUT,32981.81,C1631760070,0.0,0.0,C1198313592,2.504832463E7,2.508130644E7
522,CASH_OUT,27667.18,C1227330688,0.0,0.0,C1726620297,226309.01,253976.19
522,CASH_OUT,73009.36,C1811208332,0.0,0.0,C1574200706,157833.43,230842.79
522,CASH_OUT,104832.6,C1984143561,0.0,0.0,C1233373800,184044.78,288877.38
522,CASH_OUT,246445.18,C42140761,0.0,0.0,C1673581198,1532821.88,1779267.07
522,CASH_OUT,323806.55,C2012545821,0.0,0.0,C1421732932,2066797.06,2390603.61
522,CASH_OUT,274140.96,C982025687,532284.0,258143.04,C89427531,0.0,274140.96
522,PAYMENT,2233.88,C1369845671,9083.0,6849.12,M1268598790,0.0,0.0
522,TRANSFER,2769388.97,C347035523,10375.0,0.0,C1063448530,43741.37,2813130.34
522,CASH_IN,147253.12,C1786236668,24605.0,171858.12,C69440539,154358.69,7105.57
522,TRANSFER,15171.92,C181145346,171858.12,156686.2,C1504784974,583323.33,598495.25
522,CASH_IN,429741.17,C724609829,13051.0,442792.17,C1043019164,0.0,0.0
522,CASH_OUT,47433.68,C1162736271,22173.0,0.0,C1723925678,0.0,47433.68
522,CASH_OUT,16015.52,C295294196,0.0,0.0,C762630459,2089533.49,2105549.02
522,PAYMENT,1206.76,C2068278746,12947.0,11740.24,M1434490900,0.0,0.0
522,CASH_IN,316809.7,C2138292641,44643.0,361452.7,C2014990966,797005.6,480195.9
522,PAYMENT,1673.93,C538084559,361452.7,359778.77,M1627067562,0.0,0.0
522,PAYMENT,929.28,C837447833,359778.77,358849.49,M1349898700,0.0,0.0
522,PAYMENT,18418.85,C1693783025,358849.49,340430.64,M1553143169,0.0,0.0
522,PAYMENT,26618.45,C1042274354,340430.64,313812.19,M1075484044,0.0,0.0
522,PAYMENT,8284.82,C205290725,313812.19,305527.36,M1212633086,0.0,0.0
522,PAYMENT,63861.84,C140099724,305527.36,241665.52,M486245118,0.0,0.0
522,PAYMENT,4903.34,C1934560976,241665.52,236762.18,M25528312,0.0,0.0
522,PAYMENT,4110.63,C1193175780,236762.18,232651.54,M120781963,0.0,0.0
522,PAYMENT,4606.05,C201349939,232651.54,228045.49,M555202316,0.0,0.0
522,PAYMENT,25953.08,C367702144,228045.49,202092.41,M86822930,0.0,0.0
522,PAYMENT,18505.87,C192666183,202092.41,183586.54,M390636531,0.0,0.0
522,PAYMENT,9607.04,C1474719530,183586.54,173979.5,M883526020,0.0,0.0
522,PAYMENT,13979.28,C1641403572,173979.5,160000.21,M860927046,0.0,0.0
522,PAYMENT,7167.31,C1470825017,160000.21,152832.91,M800478433,0.0,0.0
522,PAYMENT,2558.59,C1611224535,39727.0,37168.41,M1456291604,0.0,0.0
522,CASH_OUT,276536.76,C1509446974,4228.0,0.0,C1302286105,0.0,276536.76
522,CASH_IN,117791.77,C1148457916,10934.0,128725.77,C453676508,15701.91,0.0
522,CASH_OUT,149960.62,C1853440264,3895.0,0.0,C1538082450,852815.92,1002776.54
522,PAYMENT,3796.65,C1374938700,73983.0,70186.35,M1245251817,0.0,0.0
522,CASH_OUT,239097.52,C783555553,49833.0,0.0,C1781400815,0.0,239097.52
522,CASH_OUT,355717.4,C174157374,28510.0,0.0,C1041898220,135997.52,491714.92
522,CASH_OUT,242088.96,C1156462776,19751.0,0.0,C265713392,6556908.49,6798997.45
522,PAYMENT,9503.3,C1175592588,20697.0,11193.7,M1224175292,0.0,0.0
522,CASH_OUT,226302.91,C1231485186,90851.0,0.0,C282033753,99256.66,325559.57
522,CASH_OUT,26770.95,C2096636782,5246.0,0.0,C1298684783,578179.17,604950.11
522,CASH_OUT,4264.35,C717792259,31473.0,27208.65,C1109682947,466780.47,471044.82
522,TRANSFER,403429.31,C1496952168,27208.65,0.0,C746588739,3803832.38,4207261.69
522,CASH_OUT,119140.94,C669639076,20873.0,0.0,C671941439,192906.29,312047.23
522,CASH_OUT,375714.77,C439833956,343421.0,0.0,C2127405260,181.59,375896.36
522,PAYMENT,76222.5,C1974469277,0.0,0.0,M1635169198,0.0,0.0
522,CASH_IN,162059.69,C167414501,41787.0,203846.69,C700697811,0.0,0.0
522,CASH_OUT,46373.78,C700871371,213293.0,166919.22,C743224470,5.066076779E7,5.070714157E7
522,CASH_OUT,35173.19,C1553414532,148.0,0.0,C1039757011,179364.6,214537.79
522,CASH_IN,1259.89,C136841851,100318.0,101577.89,C588720259,0.0,0.0
522,CASH_OUT,54082.22,C1440224313,38853.0,0.0,C640843378,0.0,54082.22
522,PAYMENT,5283.96,C1334998115,130930.0,125646.04,M715927308,0.0,0.0
522,PAYMENT,8599.27,C1646236656,3287.0,0.0,M2004040278,0.0,0.0
522,CASH_OUT,141791.64,C723413431,244086.0,102294.36,C1899361154,0.0,141791.64
522,CASH_OUT,109850.07,C1610741655,20743.0,0.0,C902998177,1071677.01,1181527.08
522,PAYMENT,11101.32,C2115991668,32306.0,21204.68,M273701995,0.0,0.0
522,PAYMENT,5025.91,C1222364167,11417.0,6391.09,M663304132,0.0,0.0
522,PAYMENT,5994.56,C584066969,20792.0,14797.44,M812749996,0.0,0.0
522,CASH_OUT,36870.21,C643620177,958.0,0.0,C2027813770,740882.82,777753.03
522,CASH_OUT,193313.57,C1216735561,11233.0,0.0,C296314077,0.0,193313.57
522,CASH_OUT,167993.47,C1808458543,38631.0,0.0,C391798386,320303.57,488297.04
522,DEBIT,583.19,C1470291470,285.0,0.0,C294667510,1925257.18,1925840.37
522,CASH_OUT,110145.19,C391395326,30867.0,0.0,C1769405911,0.0,110145.19
522,CASH_OUT,125227.59,C1895586812,20957.0,0.0,C285558270,152443.23,277670.82
522,CASH_OUT,77735.29,C1284709719,0.0,0.0,C1687239934,892736.11,970471.4
522,CASH_OUT,17728.44,C226556005,58112.0,40383.56,C510279381,1613998.29,1631726.73
522,CASH_OUT,201382.72,C1004389868,1600.0,0.0,C919969376,126318.29,327701.01
522,CASH_OUT,152936.28,C694966992,10374.0,0.0,C307151821,0.0,152936.28
522,CASH_IN,1890.76,C2101449487,5069.0,6959.76,C1502555345,0.0,0.0
522,CASH_OUT,222284.76,C2005409554,333.0,0.0,C1807092041,0.0,222284.76
522,CASH_IN,367629.08,C581912234,30430.0,398059.08,C212485819,0.0,0.0
522,CASH_IN,128496.08,C1776169717,97339.0,225835.08,C178459419,0.0,0.0
522,PAYMENT,9415.71,C418778410,22863.0,13447.29,M800186793,0.0,0.0
522,CASH_OUT,94706.05,C2012444899,91765.0,0.0,C1852834386,4721468.97,4816175.02
522,CASH_OUT,97795.91,C1864541554,10914.0,0.0,C1638843583,0.0,97795.91
522,CASH_OUT,79879.37,C1200978657,5385.0,0.0,C981054654,5989.42,85868.79
522,CASH_OUT,338940.14,C1728673555,50880.0,0.0,C129053335,0.0,338940.14
522,CASH_OUT,190482.21,C198262641,28229.0,0.0,C463567081,53593.67,244075.89
522,PAYMENT,21684.99,C1898054220,19890.0,0.0,M487337211,0.0,0.0
522,CASH_OUT,237726.8,C823222694,12265.0,0.0,C1522603092,349985.96,587712.77
522,PAYMENT,4426.18,C867826242,10948.0,6521.82,M1382596123,0.0,0.0
522,CASH_OUT,313050.58,C788474713,15822.0,0.0,C630432965,306483.31,619533.89
522,CASH_OUT,271510.32,C341406577,11057.0,0.0,C924381843,186128.24,457638.56
522,CASH_IN,206536.11,C1750003794,5494.0,212030.11,C578783424,777508.8,570972.69
522,CASH_OUT,71007.17,C2143355686,49605.0,0.0,C1006019868,21011.0,0.0
522,PAYMENT,11058.52,C674450020,0.0,0.0,M1999533800,0.0,0.0
522,PAYMENT,24634.82,C1761461311,0.0,0.0,M525480501,0.0,0.0
522,PAYMENT,28871.82,C763374545,0.0,0.0,M698188223,0.0,0.0
522,PAYMENT,14698.68,C793212047,0.0,0.0,M562706632,0.0,0.0
522,PAYMENT,457.46,C225989003,0.0,0.0,M1219340770,0.0,0.0
522,PAYMENT,4432.87,C1557815156,0.0,0.0,M744906847,0.0,0.0
522,CASH_IN,419827.88,C1675462737,185.0,420012.88,C1447566507,0.0,0.0
522,CASH_IN,169467.27,C1184550769,420012.88,589480.15,C1882862980,459833.26,290365.99
522,CASH_IN,150855.25,C1211439401,589480.15,740335.41,C1701620453,337526.67,186671.42
522,CASH_IN,114245.11,C1473182952,740335.41,854580.52,C378315743,138305.64,24060.53
522,CASH_IN,124484.53,C1482582336,854580.52,979065.05,C1638758450,265365.07,140880.54
522,CASH_IN,188909.08,C1211090045,979065.05,1167974.13,C342298733,1118695.56,929786.48
522,CASH_IN,63400.99,C682848256,1167974.13,1231375.12,C1267173200,1311877.25,1248476.26
522,CASH_IN,25038.43,C146468930,1231375.12,1256413.55,C1113520572,407175.17,382136.74
522,CASH_IN,33398.05,C587570300,1256413.55,1289811.6,C773628268,95385.58,61987.54
522,CASH_IN,109517.91,C364886093,1289811.6,1399329.51,C420291483,224331.38,114813.47
522,CASH_IN,31044.05,C650111370,1399329.51,1430373.56,C792036435,1273867.5,1242823.45
522,CASH_IN,161842.78,C2044208639,1430373.56,1592216.34,C2029135181,1679227.34,1517384.56
522,CASH_IN,319168.56,C1982963908,1592216.34,1911384.91,C613262364,1846365.02,1527196.45
522,CASH_IN,287474.07,C505680799,1911384.91,2198858.97,C1697351103,6913921.5,6626447.44
522,CASH_IN,130258.41,C1200507496,2198858.97,2329117.38,C1195679773,1281197.78,1150939.38
522,CASH_IN,251229.57,C2134997179,2329117.38,2580346.95,C375709712,3928653.88,3677424.32
522,CASH_IN,98726.12,C68014103,2580346.95,2679073.07,C645162183,3884982.63,3786256.5
522,CASH_IN,129481.73,C973837282,2679073.07,2808554.8,C219209885,444018.99,314537.26
522,CASH_IN,28414.44,C258163649,2808554.8,2836969.25,C2041539695,433272.75,404858.3
522,CASH_IN,361807.41,C2064873014,2836969.25,3198776.66,C1182644135,4.302240614E7,4.266059873E7
522,CASH_IN,101965.48,C292854827,3198776.66,3300742.14,C432397080,416721.33,314755.85
522,CASH_IN,207944.98,C2005309796,3300742.14,3508687.12,C1368044293,5365282.47,5157337.49
522,CASH_IN,162308.66,C1651421470,3508687.12,3670995.78,C1593060773,1173565.97,1011257.3
522,CASH_IN,18799.62,C36493731,3670995.78,3689795.4,C2094535618,206057.5,187257.88
522,CASH_IN,7942.88,C931960841,3689795.4,3697738.28,C2002220632,1615382.0,1607439.12
522,CASH_IN,52918.99,C1946319397,3697738.28,3750657.27,C1125158158,352482.14,299563.15
522,CASH_IN,199291.94,C1676923898,3750657.27,3949949.21,C127246902,226108.54,26816.6
522,CASH_IN,50061.12,C133627878,3949949.21,4000010.33,C322981089,5122094.15,5072033.03
522,CASH_IN,97265.68,C1416197057,4000010.33,4097276.01,C1177316273,1031198.21,933932.52
522,CASH_IN,211329.94,C870185019,4097276.01,4308605.95,C20460194,1296837.33,1085507.39
522,CASH_IN,40332.56,C1313640889,4308605.95,4348938.51,C1928201116,291487.25,251154.69
522,CASH_IN,80636.47,C2121616985,4348938.51,4429574.97,C1936813855,109156.52,28520.05
522,CASH_IN,16017.94,C1637735725,4429574.97,4445592.92,C1147603131,20570.69,4552.74
522,CASH_IN,120460.58,C1029569797,4445592.92,4566053.5,C2029257538,854988.95,734528.37
522,CASH_IN,275044.32,C389440078,4566053.5,4841097.82,C595744742,495772.64,220728.32
522,CASH_IN,38120.48,C1130754423,4841097.82,4879218.3,C1196240346,686086.88,647966.4
522,CASH_IN,140255.35,C1277044867,4879218.3,5019473.65,C728390612,1192404.13,1052148.78
522,CASH_IN,13488.98,C511267280,5019473.65,5032962.63,C441004843,310446.97,296957.99
522,CASH_IN,278381.24,C981034051,5032962.63,5311343.86,C431290089,621737.74,343356.5
522,CASH_IN,220748.1,C1450951730,5311343.86,5532091.96,C1268765567,242845.75,22097.65
522,CASH_IN,46275.2,C1797043278,5532091.96,5578367.16,C1001382120,328763.28,282488.08
522,CASH_IN,3646.59,C1061130028,5578367.16,5582013.75,C1566586187,638255.52,634608.93
522,CASH_IN,74971.01,C1318432756,5582013.75,5656984.77,C1579006225,200592.12,125621.11
522,CASH_IN,22261.76,C1187493952,5656984.77,5679246.53,C75636186,339752.37,317490.61
522,CASH_IN,24350.43,C1215814162,5679246.53,5703596.95,C307400402,81367.57,57017.14
522,CASH_IN,208347.06,C200436447,5703596.95,5911944.01,C1954426849,1598770.34,1390423.29
522,CASH_IN,63322.73,C1752927834,5911944.01,5975266.74,C571456671,208827.87,145505.14
522,CASH_IN,83995.62,C327499437,5975266.74,6059262.36,C1715770150,88120.27,4124.65
522,CASH_IN,232608.08,C1700053381,6059262.36,6291870.44,C1719225410,2636347.41,2403739.33
522,CASH_IN,101138.54,C2104028002,6291870.44,6393008.98,C327083904,124726.0,23587.46
522,CASH_IN,299799.76,C1238741963,6393008.98,6692808.74,C1038749785,717083.9,417284.13
522,CASH_IN,46293.05,C1931447306,6692808.74,6739101.79,C477099433,8043447.59,7997154.54
522,CASH_IN,236548.06,C805581573,6739101.79,6975649.84,C1888849076,620970.76,384422.71
522,CASH_IN,21015.08,C168689052,6975649.84,6996664.93,C473214801,44156.03,23140.95
522,CASH_IN,349889.75,C1847745789,6996664.93,7346554.68,C607665316,375003.49,25113.74
522,CASH_IN,323663.38,C1641214703,7346554.68,7670218.05,C701729976,676281.34,352617.96
522,CASH_IN,24963.76,C1885301195,7670218.05,7695181.82,C785691199,72147.08,47183.32
522,CASH_IN,403428.77,C366709569,7695181.82,8098610.59,C949528153,517392.53,113963.76
522,CASH_IN,311390.29,C1768089779,8098610.59,8410000.88,C513983823,467330.93,155940.64
522,CASH_IN,121071.31,C525417210,8410000.88,8531072.19,C902583793,1304137.89,1183066.58
522,CASH_IN,65394.89,C340462058,8531072.19,8596467.07,C1555530272,752967.74,679002.54
522,CASH_IN,286552.07,C1568872865,8596467.07,8883019.14,C17661077,1024912.5,738360.44
522,CASH_IN,144980.25,C593122770,8883019.14,9027999.39,C2058978184,145632.89,652.64
522,CASH_IN,204261.87,C902446505,9027999.39,9232261.26,C611336096,635545.74,431283.87
522,CASH_IN,52391.92,C2030200483,9232261.26,9284653.18,C2126788270,347388.21,294996.29
522,CASH_IN,58358.98,C1015621171,9284653.18,9343012.16,C2013510299,186429.5,128070.52
522,CASH_IN,42572.22,C1301024949,9343012.16,9385584.38,C131623811,77898.42,35326.21
522,CASH_IN,92400.8,C701455320,9385584.38,9477985.18,C239746345,119866.1,27465.3
522,CASH_IN,314784.81,C1125254972,9477985.18,9792769.99,C266546187,338701.89,23917.08
522,TRANSFER,2388169.29,C920586707,96789.0,0.0,C1488397305,0.0,2388169.29
522,PAYMENT,4449.96,C461094405,2077.0,0.0,M1220093737,0.0,0.0
522,TRANSFER,2698778.67,C457302757,32078.0,0.0,C679224715,1500203.59,4198982.26
522,PAYMENT,19555.26,C1428091343,0.0,0.0,M332654335,0.0,0.0
522,CASH_OUT,295021.3,C315755459,10789.0,0.0,C1486354089,0.0,295021.3
522,PAYMENT,11667.43,C101746102,106595.0,94927.57,M606247986,0.0,0.0
522,PAYMENT,8278.16,C675967575,94927.57,86649.41,M717547662,0.0,0.0
522,PAYMENT,12359.77,C679208277,6349.0,0.0,M403193700,0.0,0.0
522,CASH_IN,127266.24,C1672163064,60748.0,188014.24,C2070267202,0.0,0.0
522,CASH_IN,66813.97,C1847999131,52071.0,118884.97,C1277864345,281606.72,214792.75
522,PAYMENT,21140.6,C419441479,118884.97,97744.37,M1084933148,0.0,0.0
522,CASH_IN,150948.93,C2051866143,884.0,151832.93,C1245740777,17497.34,0.0
522,TRANSFER,10373.02,C635560239,11162.0,788.98,C73951400,763408.63,773781.64
522,CASH_IN,249371.63,C1034136775,52598.0,301969.63,C1700314379,1036788.81,787417.18
522,CASH_OUT,319443.51,C725550411,48470.0,0.0,C1874160516,81215.96,400659.47
522,TRANSFER,1044478.2,C916372021,95605.0,0.0,C966018940,1799828.13,2844306.33
522,PAYMENT,8766.66,C475843920,851.0,0.0,M1018797960,0.0,0.0
522,PAYMENT,4977.26,C1870647305,27152.0,22174.74,M754159809,0.0,0.0
522,CASH_IN,3034.57,C1447030338,441.0,3475.57,C196943993,441499.28,438464.71
522,TRANSFER,4171994.35,C646606546,14751.0,0.0,C402065522,5241.46,4177235.81
522,PAYMENT,22366.83,C929303954,0.0,0.0,M128050727,0.0,0.0
522,CASH_OUT,151746.63,C784680303,136849.0,0.0,C428839088,131561.89,283308.53
522,PAYMENT,18957.71,C1531728539,0.0,0.0,M1280564477,0.0,0.0
522,CASH_OUT,33446.21,C1145801614,32409.0,0.0,C1617891108,136867.06,170313.27
522,CASH_IN,37536.04,C1075925077,10642.0,48178.04,C1895849165,1065144.71,1027608.66
522,CASH_OUT,126796.73,C2034244160,15953.0,0.0,C1821920630,4877169.21,5003965.94
522,TRANSFER,4190838.43,C732337569,10521.0,0.0,C1445707185,447235.15,4638073.58
522,PAYMENT,13281.08,C866745504,56.0,0.0,M2042634616,0.0,0.0
522,DEBIT,5270.02,C2864666,10172.0,4901.98,C298012960,39267.93,44537.94
522,CASH_IN,106419.07,C524234787,940.0,107359.07,C795479291,413544.99,307125.92
522,CASH_OUT,40694.13,C1728779032,10341.0,0.0,C1044075876,14054.44,54748.57
522,PAYMENT,9796.97,C523773280,472726.0,462929.03,M1115610107,0.0,0.0
522,PAYMENT,28230.03,C614880703,462929.03,434699.0,M462029280,0.0,0.0
522,TRANSFER,242225.87,C1162294484,31617.0,0.0,C1364534901,1224683.82,1466909.69
522,PAYMENT,6308.42,C1909624452,0.0,0.0,M1733244588,0.0,0.0
522,CASH_OUT,103561.18,C746700452,23109.0,0.0,C363070786,67529.11,171090.29
522,CASH_OUT,26208.13,C1352453748,32113.0,5904.87,C371631299,114557.47,140765.6
